"Time (UTCG)","Centric.LLR.Latitude (deg)","Centric.LLR.Longitude (deg)","Centric.LLR.Radius (km)","Centric.LLR.Latitude Rate (deg/sec)","Centric.LLR.Longitude Rate (deg/sec)","Centric.LLR.Radius Rate (km/sec)","Centric.SubPoint.X (km)","Centric.SubPoint.Y (km)","Centric.SubPoint.Z (km)","Centric.SubPoint.Radius (km)","Centric.SubPoint.X Rate (km/sec)","Centric.SubPoint.Y Rate (km/sec)","Centric.SubPoint.Z Rate (km/sec)","Centric.SubPoint.Radius Rate (km/sec)"
23 Mar 2021 21:07:50.000,-22.272,25.093,6921.350974,-0.062230,-0.013831,-0.005482,5342.654625,2501.878747,-2416.181113,6375.051911,-1.786348,-2.409055,-6.401328,-0.000000
23 Mar 2021 21:07:55.000,-22.583,25.024,6921.323600,-0.062228,-0.013875,-0.005452,5333.638208,2489.799199,-2448.150776,6374.969710,-1.820204,-2.422726,-6.386470,-0.000000
23 Mar 2021 21:08:00.000,-22.894,24.954,6921.296376,-0.062225,-0.013919,-0.005421,5324.452630,2477.651543,-2480.045661,6374.886624,-1.854012,-2.436298,-6.371417,-0.000000
23 Mar 2021 21:08:05.000,-23.206,24.884,6921.269306,-0.062222,-0.013964,-0.005390,5315.098134,2465.436278,-2511.864798,6374.802662,-1.887771,-2.449770,-6.356170,-0.000000
23 Mar 2021 21:08:10.000,-23.517,24.815,6921.242390,-0.062219,-0.014010,-0.005359,5305.574966,2453.153904,-2543.607216,6374.717834,-1.921480,-2.463142,-6.340730,-0.000000
23 Mar 2021 21:08:15.000,-23.828,24.744,6921.215632,-0.062216,-0.014057,-0.005328,5295.883382,2440.804921,-2575.271951,6374.632152,-1.955138,-2.476413,-6.325097,-0.000000
23 Mar 2021 21:08:20.000,-24.139,24.674,6921.189032,-0.062213,-0.014105,-0.005295,5286.023639,2428.389834,-2606.858039,6374.545626,-1.988743,-2.489584,-6.309271,-0.000000
23 Mar 2021 21:08:25.000,-24.450,24.603,6921.162593,-0.062210,-0.014154,-0.005263,5275.996004,2415.909146,-2638.364519,6374.458265,-2.022295,-2.502653,-6.293254,-0.000000
23 Mar 2021 21:08:30.000,-24.761,24.532,6921.136317,-0.062207,-0.014204,-0.005230,5265.800746,2403.363366,-2669.790435,6374.370081,-2.055792,-2.515621,-6.277045,-0.000000
23 Mar 2021 21:08:35.000,-25.072,24.461,6921.110206,-0.062203,-0.014255,-0.005197,5255.438143,2390.753002,-2701.134829,6374.281085,-2.089233,-2.528486,-6.260646,-0.000000
23 Mar 2021 21:08:40.000,-25.383,24.390,6921.084262,-0.062200,-0.014306,-0.005164,5244.908474,2378.078564,-2732.396751,6374.191287,-2.122617,-2.541250,-6.244056,-0.000000
23 Mar 2021 21:08:45.000,-25.694,24.318,6921.058487,-0.062197,-0.014359,-0.005130,5234.212028,2365.340564,-2763.575252,6374.100698,-2.155943,-2.553911,-6.227277,-0.000000
23 Mar 2021 21:08:50.000,-26.005,24.246,6921.032882,-0.062193,-0.014413,-0.005095,5223.349097,2352.539517,-2794.669383,6374.009329,-2.189211,-2.566469,-6.210309,-0.000000
23 Mar 2021 21:08:55.000,-26.316,24.174,6921.007450,-0.062190,-0.014468,-0.005060,5212.319979,2339.675939,-2825.678203,6373.917192,-2.222418,-2.578923,-6.193153,-0.000000
23 Mar 2021 21:09:00.000,-26.627,24.102,6920.982193,-0.062186,-0.014523,-0.005025,5201.124978,2326.750345,-2856.600770,6373.824297,-2.255563,-2.591274,-6.175808,-0.000000
23 Mar 2021 21:09:05.000,-26.938,24.029,6920.957113,-0.062182,-0.014580,-0.004990,5189.764404,2313.763256,-2887.436146,6373.730655,-2.288647,-2.603522,-6.158277,-0.000000
23 Mar 2021 21:09:10.000,-27.249,23.956,6920.932211,-0.062179,-0.014638,-0.004954,5178.238570,2300.715191,-2918.183397,6373.636279,-2.321667,-2.615664,-6.140558,-0.000000
23 Mar 2021 21:09:15.000,-27.559,23.882,6920.907490,-0.062175,-0.014697,-0.004917,5166.547798,2287.606673,-2948.841592,6373.541180,-2.354622,-2.627703,-6.122654,-0.000000
23 Mar 2021 21:09:20.000,-27.870,23.809,6920.882952,-0.062171,-0.014758,-0.004880,5154.692412,2274.438226,-2979.409801,6373.445369,-2.387511,-2.639636,-6.104564,-0.000000
23 Mar 2021 21:09:25.000,-28.181,23.735,6920.858599,-0.062167,-0.014819,-0.004843,5142.672744,2261.210375,-3009.887099,6373.348857,-2.420334,-2.651464,-6.086290,-0.000000
23 Mar 2021 21:09:30.000,-28.492,23.661,6920.834433,-0.062163,-0.014882,-0.004806,5130.489130,2247.923646,-3040.272563,6373.251657,-2.453089,-2.663187,-6.067831,-0.000000
23 Mar 2021 21:09:35.000,-28.803,23.586,6920.810456,-0.062158,-0.014945,-0.004768,5118.141912,2234.578567,-3070.565275,6373.153781,-2.485776,-2.674804,-6.049189,-0.000000
23 Mar 2021 21:09:40.000,-29.114,23.511,6920.786669,-0.062154,-0.015010,-0.004729,5105.631438,2221.175669,-3100.764317,6373.055240,-2.518392,-2.686315,-6.030364,-0.000000
23 Mar 2021 21:09:45.000,-29.424,23.436,6920.763076,-0.062150,-0.015076,-0.004690,5092.958059,2207.715483,-3130.868778,6372.956045,-2.550937,-2.697719,-6.011356,-0.000000
23 Mar 2021 21:09:50.000,-29.735,23.360,6920.739678,-0.062145,-0.015144,-0.004651,5080.122135,2194.198541,-3160.877748,6372.856211,-2.583410,-2.709017,-5.992167,-0.000000
23 Mar 2021 21:09:55.000,-30.046,23.285,6920.716476,-0.062141,-0.015212,-0.004611,5067.124028,2180.625377,-3190.790319,6372.755747,-2.615809,-2.720208,-5.972797,-0.000000
23 Mar 2021 21:10:00.000,-30.357,23.208,6920.693474,-0.062136,-0.015282,-0.004571,5053.964107,2166.996527,-3220.605590,6372.654667,-2.648135,-2.731291,-5.953247,-0.000000
23 Mar 2021 21:10:05.000,-30.667,23.132,6920.670673,-0.062131,-0.015353,-0.004531,5040.642746,2153.312528,-3250.322659,6372.552983,-2.680385,-2.742267,-5.933517,-0.000000
23 Mar 2021 21:10:10.000,-30.978,23.055,6920.648075,-0.062126,-0.015426,-0.004490,5027.160324,2139.573917,-3279.940632,6372.450707,-2.712559,-2.753136,-5.913608,-0.000000
23 Mar 2021 21:10:15.000,-31.288,22.977,6920.625682,-0.062122,-0.015500,-0.004449,5013.517226,2125.781234,-3309.458613,6372.347852,-2.744655,-2.763896,-5.893521,-0.000000
23 Mar 2021 21:10:20.000,-31.599,22.900,6920.603497,-0.062117,-0.015575,-0.004407,4999.713842,2111.935020,-3338.875715,6372.244429,-2.776673,-2.774548,-5.873256,-0.000000
23 Mar 2021 21:10:25.000,-31.910,22.822,6920.581521,-0.062111,-0.015652,-0.004365,4985.750567,2098.035816,-3368.191049,6372.140453,-2.808611,-2.785092,-5.852815,-0.000000
23 Mar 2021 21:10:30.000,-32.220,22.743,6920.559757,-0.062106,-0.015731,-0.004323,4971.627801,2084.084167,-3397.403735,6372.035934,-2.840469,-2.795527,-5.832197,-0.000000
23 Mar 2021 21:10:35.000,-32.531,22.664,6920.538206,-0.062101,-0.015810,-0.004280,4957.345951,2070.080616,-3426.512891,6371.930887,-2.872245,-2.805852,-5.811403,-0.000000
23 Mar 2021 21:10:40.000,-32.841,22.585,6920.516870,-0.062095,-0.015892,-0.004236,4942.905425,2056.025709,-3455.517643,6371.825323,-2.903938,-2.816069,-5.790435,-0.000000
23 Mar 2021 21:10:45.000,-33.152,22.505,6920.495752,-0.062090,-0.015974,-0.004193,4928.306642,2041.919993,-3484.417118,6371.719255,-2.935548,-2.826176,-5.769293,-0.000000
23 Mar 2021 21:10:50.000,-33.462,22.425,6920.474854,-0.062084,-0.016059,-0.004148,4913.550021,2027.764017,-3513.210446,6371.612697,-2.967073,-2.836173,-5.747977,-0.000000
23 Mar 2021 21:10:55.000,-33.772,22.345,6920.454178,-0.062078,-0.016145,-0.004104,4898.635989,2013.558328,-3541.896764,6371.505661,-2.998512,-2.846060,-5.726489,-0.000000
23 Mar 2021 21:11:00.000,-34.083,22.264,6920.433725,-0.062072,-0.016232,-0.004059,4883.564978,1999.303478,-3570.475209,6371.398160,-3.029864,-2.855838,-5.704828,-0.000000
23 Mar 2021 21:11:05.000,-34.393,22.183,6920.413498,-0.062066,-0.016321,-0.004014,4868.337424,1985.000018,-3598.944923,6371.290207,-3.061129,-2.865504,-5.682997,-0.000000
23 Mar 2021 21:11:10.000,-34.704,22.101,6920.393499,-0.062060,-0.016412,-0.003968,4852.953768,1970.648499,-3627.305053,6371.181816,-3.092304,-2.875061,-5.660994,-0.000000
23 Mar 2021 21:11:15.000,-35.014,22.018,6920.373730,-0.062054,-0.016505,-0.003922,4837.414457,1956.249477,-3655.554746,6371.072999,-3.123390,-2.884506,-5.638823,-0.000000
23 Mar 2021 21:11:20.000,-35.324,21.936,6920.354193,-0.062048,-0.016600,-0.003875,4821.719944,1941.803504,-3683.693157,6370.963769,-3.154385,-2.893841,-5.616482,-0.000000
23 Mar 2021 21:11:25.000,-35.634,21.852,6920.334890,-0.062041,-0.016696,-0.003828,4805.870685,1927.311138,-3711.719443,6370.854140,-3.185288,-2.903064,-5.593972,-0.000000
23 Mar 2021 21:11:30.000,-35.944,21.769,6920.315823,-0.062034,-0.016794,-0.003780,4789.867141,1912.772933,-3739.632762,6370.744126,-3.216098,-2.912176,-5.571296,-0.000000
23 Mar 2021 21:11:35.000,-36.255,21.684,6920.296995,-0.062028,-0.016894,-0.003733,4773.709780,1898.189447,-3767.432281,6370.633739,-3.246815,-2.921176,-5.548452,-0.000000
23 Mar 2021 21:11:40.000,-36.565,21.600,6920.278406,-0.062021,-0.016996,-0.003684,4757.399073,1883.561239,-3795.117167,6370.522992,-3.277436,-2.930065,-5.525443,-0.000000
23 Mar 2021 21:11:45.000,-36.875,21.514,6920.260060,-0.062014,-0.017100,-0.003636,4740.935497,1868.888868,-3822.686593,6370.411900,-3.307962,-2.938841,-5.502268,-0.000000
23 Mar 2021 21:11:50.000,-37.185,21.429,6920.241958,-0.062007,-0.017206,-0.003587,4724.319535,1854.172894,-3850.139733,6370.300476,-3.338391,-2.947506,-5.478929,-0.000000
23 Mar 2021 21:11:55.000,-37.495,21.342,6920.224102,-0.061999,-0.017314,-0.003537,4707.551671,1839.413878,-3877.475768,6370.188732,-3.368722,-2.956058,-5.455426,-0.000000
23 Mar 2021 21:12:00.000,-37.805,21.256,6920.206495,-0.061992,-0.017424,-0.003487,4690.632399,1824.612382,-3904.693880,6370.076683,-3.398954,-2.964498,-5.431761,-0.000000
23 Mar 2021 21:12:05.000,-38.115,21.168,6920.189139,-0.061984,-0.017537,-0.003437,4673.562215,1809.768968,-3931.793259,6369.964342,-3.429086,-2.972825,-5.407933,-0.000000
23 Mar 2021 21:12:10.000,-38.425,21.080,6920.172034,-0.061976,-0.017651,-0.003386,4656.341619,1794.884199,-3958.773095,6369.851723,-3.459118,-2.981039,-5.383944,-0.000000
23 Mar 2021 21:12:15.000,-38.735,20.992,6920.155185,-0.061968,-0.017768,-0.003335,4638.971118,1779.958641,-3985.632583,6369.738840,-3.489048,-2.989141,-5.359794,-0.000000
23 Mar 2021 21:12:20.000,-39.044,20.903,6920.138591,-0.061960,-0.017887,-0.003284,4621.451224,1764.992856,-4012.370923,6369.625705,-3.518875,-2.997130,-5.335485,-0.000000
23 Mar 2021 21:12:25.000,-39.354,20.813,6920.122257,-0.061952,-0.018009,-0.003232,4603.782451,1749.987413,-4038.987318,6369.512333,-3.548599,-3.005005,-5.311017,-0.000000
23 Mar 2021 21:12:30.000,-39.664,20.722,6920.106182,-0.061943,-0.018133,-0.003180,4585.965321,1734.942875,-4065.480976,6369.398737,-3.578218,-3.012767,-5.286390,-0.000000
23 Mar 2021 21:12:35.000,-39.974,20.631,6920.090371,-0.061935,-0.018259,-0.003127,4568.000359,1719.859812,-4091.851108,6369.284932,-3.607731,-3.020415,-5.261607,-0.000000
23 Mar 2021 21:12:40.000,-40.283,20.540,6920.074824,-0.061926,-0.018388,-0.003074,4549.888094,1704.738789,-4118.096930,6369.170930,-3.637138,-3.027950,-5.236666,-0.000000
23 Mar 2021 21:12:45.000,-40.593,20.448,6920.059543,-0.061917,-0.018520,-0.003020,4531.629063,1689.580376,-4144.217662,6369.056746,-3.666438,-3.035372,-5.211571,-0.000000
23 Mar 2021 21:12:50.000,-40.902,20.355,6920.044531,-0.061908,-0.018654,-0.002966,4513.223803,1674.385141,-4170.212526,6368.942393,-3.695629,-3.042679,-5.186320,-0.000000
23 Mar 2021 21:12:55.000,-41.212,20.261,6920.029790,-0.061899,-0.018791,-0.002912,4494.672860,1659.153653,-4196.080752,6368.827886,-3.724711,-3.049873,-5.160915,-0.000000
23 Mar 2021 21:13:00.000,-41.521,20.167,6920.015321,-0.061889,-0.018931,-0.002857,4475.976783,1643.886484,-4221.821570,6368.713237,-3.753683,-3.056952,-5.135357,-0.000000
23 Mar 2021 21:13:05.000,-41.831,20.072,6920.001126,-0.061879,-0.019073,-0.002802,4457.136124,1628.584202,-4247.434218,6368.598462,-3.782543,-3.063917,-5.109647,-0.000000
23 Mar 2021 21:13:10.000,-42.140,19.976,6919.987208,-0.061869,-0.019219,-0.002747,4438.151443,1613.247380,-4272.917935,6368.483573,-3.811292,-3.070768,-5.083786,-0.000000
23 Mar 2021 21:13:15.000,-42.450,19.880,6919.973569,-0.061859,-0.019367,-0.002691,4419.023301,1597.876589,-4298.271967,6368.368585,-3.839927,-3.077505,-5.057773,-0.000000
23 Mar 2021 21:13:20.000,-42.759,19.782,6919.960210,-0.061849,-0.019519,-0.002635,4399.752266,1582.472400,-4323.495562,6368.253511,-3.868448,-3.084127,-5.031611,-0.000000
23 Mar 2021 21:13:25.000,-43.068,19.684,6919.947133,-0.061838,-0.019674,-0.002578,4380.338911,1567.035387,-4348.587974,6368.138366,-3.896855,-3.090635,-5.005300,-0.000000
23 Mar 2021 21:13:30.000,-43.377,19.586,6919.934340,-0.061827,-0.019832,-0.002521,4360.783810,1551.566122,-4373.548459,6368.023162,-3.925146,-3.097028,-4.978841,-0.000000
23 Mar 2021 21:13:35.000,-43.686,19.486,6919.921834,-0.061816,-0.019993,-0.002464,4341.087546,1536.065178,-4398.376280,6367.907915,-3.953320,-3.103306,-4.952235,-0.000000
23 Mar 2021 21:13:40.000,-43.995,19.386,6919.909616,-0.061805,-0.020158,-0.002406,4321.250704,1520.533130,-4423.070702,6367.792638,-3.981377,-3.109470,-4.925482,-0.000000
23 Mar 2021 21:13:45.000,-44.304,19.284,6919.897688,-0.061794,-0.020326,-0.002348,4301.273873,1504.970551,-4447.630996,6367.677345,-4.009315,-3.115518,-4.898584,-0.000000
23 Mar 2021 21:13:50.000,-44.613,19.182,6919.886051,-0.061782,-0.020498,-0.002289,4281.157648,1489.378015,-4472.056437,6367.562049,-4.037134,-3.121452,-4.871541,-0.000000
23 Mar 2021 21:13:55.000,-44.922,19.079,6919.874709,-0.061770,-0.020673,-0.002230,4260.902627,1473.756098,-4496.346303,6367.446765,-4.064833,-3.127271,-4.844354,-0.000000
23 Mar 2021 21:14:00.000,-45.231,18.976,6919.863662,-0.061758,-0.020853,-0.002171,4240.509414,1458.105374,-4520.499878,6367.331507,-4.092411,-3.132975,-4.817025,-0.000000
23 Mar 2021 21:14:05.000,-45.540,18.871,6919.852913,-0.061745,-0.021036,-0.002111,4219.978617,1442.426418,-4544.516450,6367.216288,-4.119867,-3.138564,-4.789553,-0.000000
23 Mar 2021 21:14:10.000,-45.848,18.765,6919.842464,-0.061732,-0.021223,-0.002051,4199.310846,1426.719806,-4568.395311,6367.101123,-4.147200,-3.144037,-4.761941,-0.000000
23 Mar 2021 21:14:15.000,-46.157,18.659,6919.832316,-0.061719,-0.021414,-0.001991,4178.506719,1410.986114,-4592.135758,6366.986024,-4.174409,-3.149396,-4.734188,-0.000000
23 Mar 2021 21:14:20.000,-46.466,18.551,6919.822471,-0.061706,-0.021610,-0.001930,4157.566855,1395.225918,-4615.737092,6366.871007,-4.201494,-3.154639,-4.706296,-0.000000
23 Mar 2021 21:14:25.000,-46.774,18.443,6919.812931,-0.061692,-0.021810,-0.001869,4136.491880,1379.439793,-4639.198619,6366.756084,-4.228453,-3.159767,-4.678265,-0.000000
23 Mar 2021 21:14:30.000,-47.083,18.333,6919.803698,-0.061678,-0.022014,-0.001807,4115.282422,1363.628317,-4662.519648,6366.641271,-4.255287,-3.164780,-4.650097,-0.000000
23 Mar 2021 21:14:35.000,-47.391,18.222,6919.794774,-0.061664,-0.022223,-0.001745,4093.939115,1347.792065,-4685.699495,6366.526579,-4.281993,-3.169677,-4.621793,-0.000000
23 Mar 2021 21:14:40.000,-47.699,18.111,6919.786160,-0.061649,-0.022436,-0.001683,4072.462597,1331.931614,-4708.737478,6366.412024,-4.308571,-3.174460,-4.593352,-0.000000
23 Mar 2021 21:14:45.000,-48.007,17.998,6919.777859,-0.061634,-0.022655,-0.001620,4050.853508,1316.047540,-4731.632922,6366.297619,-4.335021,-3.179126,-4.564777,-0.000000
23 Mar 2021 21:14:50.000,-48.316,17.884,6919.769872,-0.061619,-0.022878,-0.001557,4029.112496,1300.140421,-4754.385154,6366.183378,-4.361340,-3.183678,-4.536068,-0.000000
23 Mar 2021 21:14:55.000,-48.624,17.769,6919.762201,-0.061603,-0.023106,-0.001494,4007.240209,1284.210833,-4776.993507,6366.069315,-4.387530,-3.188114,-4.507226,-0.000000
23 Mar 2021 21:15:00.000,-48.932,17.653,6919.754847,-0.061587,-0.023340,-0.001430,3985.237302,1268.259353,-4799.457319,6365.955442,-4.413588,-3.192435,-4.478252,-0.000000
23 Mar 2021 21:15:05.000,-49.239,17.536,6919.747813,-0.061571,-0.023579,-0.001366,3963.104433,1252.286558,-4821.775932,6365.841775,-4.439514,-3.196640,-4.449146,-0.000000
23 Mar 2021 21:15:10.000,-49.547,17.417,6919.741099,-0.061554,-0.023824,-0.001302,3940.842265,1236.293025,-4843.948692,6365.728326,-4.465308,-3.200730,-4.419911,-0.000000
23 Mar 2021 21:15:15.000,-49.855,17.298,6919.734709,-0.061537,-0.024075,-0.001237,3918.451463,1220.279330,-4865.974950,6365.615110,-4.490967,-3.204705,-4.390546,-0.000000
23 Mar 2021 21:15:20.000,-50.163,17.177,6919.728643,-0.061519,-0.024331,-0.001172,3895.932699,1204.246050,-4887.854063,6365.502139,-4.516492,-3.208564,-4.361053,-0.000000
23 Mar 2021 21:15:25.000,-50.470,17.054,6919.722904,-0.061501,-0.024593,-0.001107,3873.286646,1188.193761,-4909.585391,6365.389428,-4.541882,-3.212308,-4.331433,-0.000000
23 Mar 2021 21:15:30.000,-50.778,16.931,6919.717493,-0.061483,-0.024862,-0.001041,3850.513983,1172.123041,-4931.168299,6365.276989,-4.567136,-3.215937,-4.301685,-0.000000
23 Mar 2021 21:15:35.000,-51.085,16.806,6919.712411,-0.061464,-0.025137,-0.000975,3827.615393,1156.034466,-4952.602157,6365.164837,-4.592253,-3.219450,-4.271813,-0.000000
23 Mar 2021 21:15:40.000,-51.392,16.679,6919.707660,-0.061444,-0.025419,-0.000909,3804.591561,1139.928612,-4973.886340,6365.052985,-4.617233,-3.222848,-4.241816,-0.000000
23 Mar 2021 21:15:45.000,-51.699,16.551,6919.703243,-0.061425,-0.025708,-0.000842,3781.443177,1123.806055,-4995.020227,6364.941446,-4.642073,-3.226131,-4.211695,-0.000000
23 Mar 2021 21:15:50.000,-52.007,16.422,6919.699160,-0.061404,-0.026004,-0.000775,3758.170937,1107.667371,-5016.003201,6364.830234,-4.666775,-3.229299,-4.181451,-0.000000
23 Mar 2021 21:15:55.000,-52.314,16.291,6919.695413,-0.061383,-0.026307,-0.000708,3734.775536,1091.513137,-5036.834653,6364.719362,-4.691337,-3.232352,-4.151086,-0.000000
23 Mar 2021 21:16:00.000,-52.620,16.159,6919.692004,-0.061362,-0.026618,-0.000640,3711.257678,1075.343927,-5057.513975,6364.608843,-4.715758,-3.235289,-4.120600,-0.000000
23 Mar 2021 21:16:05.000,-52.927,16.025,6919.688935,-0.061340,-0.026936,-0.000572,3687.618068,1059.160317,-5078.040566,6364.498691,-4.740038,-3.238112,-4.089994,-0.000000
23 Mar 2021 21:16:10.000,-53.234,15.890,6919.686207,-0.061318,-0.027263,-0.000504,3663.857415,1042.962882,-5098.413829,6364.388918,-4.764175,-3.240819,-4.059269,-0.000000
23 Mar 2021 21:16:15.000,-53.540,15.753,6919.683821,-0.061295,-0.027598,-0.000435,3639.976432,1026.752197,-5118.633171,6364.279538,-4.788169,-3.243412,-4.028426,-0.000000
23 Mar 2021 21:16:20.000,-53.847,15.614,6919.681779,-0.061271,-0.027941,-0.000366,3615.975836,1010.528836,-5138.698006,6364.170565,-4.812020,-3.245890,-3.997466,-0.000000
23 Mar 2021 21:16:25.000,-54.153,15.473,6919.680082,-0.061247,-0.028294,-0.000297,3591.856348,994.293373,-5158.607751,6364.062010,-4.835726,-3.248253,-3.966390,-0.000000
23 Mar 2021 21:16:30.000,-54.459,15.331,6919.678733,-0.061222,-0.028655,-0.000227,3567.618691,978.046383,-5178.361828,6363.953887,-4.859287,-3.250501,-3.935199,-0.000000
23 Mar 2021 21:16:35.000,-54.765,15.187,6919.677733,-0.061197,-0.029026,-0.000158,3543.263595,961.788439,-5197.959665,6363.846210,-4.882702,-3.252634,-3.903894,-0.000000
23 Mar 2021 21:16:40.000,-55.071,15.040,6919.677082,-0.061171,-0.029407,-0.000088,3518.791789,945.520114,-5217.400693,6363.738990,-4.905970,-3.254653,-3.872476,-0.000000
23 Mar 2021 21:16:45.000,-55.377,14.892,6919.676783,-0.061144,-0.029797,-0.000017,3494.204009,929.241981,-5236.684349,6363.632241,-4.929091,-3.256558,-3.840946,-0.000000
23 Mar 2021 21:16:50.000,-55.683,14.742,6919.676837,-0.061116,-0.030199,0.000054,3469.500995,912.954611,-5255.810076,6363.525975,-4.952064,-3.258348,-3.809305,-0.000000
23 Mar 2021 21:16:55.000,-55.988,14.590,6919.677246,-0.061088,-0.030611,0.000124,3444.683488,896.658578,-5274.777320,6363.420206,-4.974888,-3.260023,-3.777553,-0.000000
23 Mar 2021 21:17:00.000,-56.294,14.436,6919.678010,-0.061059,-0.031034,0.000196,3419.752234,880.354452,-5293.585532,6363.314945,-4.997562,-3.261585,-3.745693,-0.000000
23 Mar 2021 21:17:05.000,-56.599,14.280,6919.679131,-0.061029,-0.031469,0.000267,3394.707983,864.042804,-5312.234169,6363.210206,-5.020087,-3.263032,-3.713724,-0.000000
23 Mar 2021 21:17:10.000,-56.904,14.122,6919.680612,-0.060998,-0.031916,0.000339,3369.551487,847.724204,-5330.722693,6363.106001,-5.042460,-3.264365,-3.681647,-0.000000
23 Mar 2021 21:17:15.000,-57.209,13.961,6919.682452,-0.060966,-0.032375,0.000411,3344.283502,831.399223,-5349.050569,6363.002342,-5.064682,-3.265585,-3.649465,-0.000000
23 Mar 2021 21:17:20.000,-57.513,13.798,6919.684653,-0.060934,-0.032847,0.000483,3318.904789,815.068430,-5367.217270,6362.899242,-5.086751,-3.266690,-3.617177,-0.000000
23 Mar 2021 21:17:25.000,-57.818,13.632,6919.687217,-0.060900,-0.033333,0.000556,3293.416110,798.732394,-5385.222270,6362.796713,-5.108668,-3.267682,-3.584786,-0.000000
23 Mar 2021 21:17:30.000,-58.122,13.464,6919.690145,-0.060866,-0.033832,0.000629,3267.818233,782.391683,-5403.065052,6362.694768,-5.130431,-3.268560,-3.552290,-0.000000
23 Mar 2021 21:17:35.000,-58.427,13.294,6919.693438,-0.060831,-0.034346,0.000702,3242.111926,766.046865,-5420.745102,6362.593418,-5.152039,-3.269325,-3.519693,-0.000000
23 Mar 2021 21:17:40.000,-58.731,13.121,6919.697097,-0.060794,-0.034875,0.000775,3216.297963,749.698506,-5438.261910,6362.492676,-5.173493,-3.269976,-3.486994,-0.000000
23 Mar 2021 21:17:45.000,-59.035,12.945,6919.701124,-0.060757,-0.035419,0.000849,3190.377122,733.347174,-5455.614974,6362.392553,-5.194791,-3.270515,-3.454195,-0.000000
